time_s,miss_maneuver_m,miss_heading_m
5.77000999999989,0.00161302743473436,0.000874145388271576
5.78000999999987,0.0016156478570011,0.000874134317010244
5.79000999999985,0.00161826824633229,0.000874123413681665
5.80000999999982,0.0016208886032241,0.000874112673493334
5.8100099999998,0.00162350892815862,0.000874102091833612
5.82000999999978,0.00162612922160439,0.000874091664264337
5.83000999999975,0.00162874948401688,0.000874081386513745
5.84000999999973,0.00163136971583901,0.000874071254469684
5.85000999999971,0.00163398991750158,0.000874061264173111
5.86000999999968,0.00163661008942377,0.000874051411811856
5.87000999999966,0.00163923023201353,0.000874041693714651
5.88000999999964,0.001641850345668,0.0008740321063454
5.89000999999961,0.00164447043077395,0.00087402264629769
5.90000999999959,0.0016470904877081,0.000874013310289534
5.91000999999957,0.0016497105168375,0.000874004095158326
5.92000999999954,0.00165233051851992,0.000873994997856007
5.93000999999952,0.00165495049310414,0.000873986015444436
5.9400099999995,0.00165757044093031,0.000873977145090948
5.95000999999947,0.00166019036233021,0.000873968384064099
5.96000999999945,0.00166281025762762,0.000873959729729586
5.97000999999943,0.00166543012713853,0.000873951179546343
5.9800099999994,0.00166804997117146,0.000873942731062786
5.99000999999938,0.00167066979002771,0.000873934381913226
6.00000999999936,0.00167328958400161,0.000873926129814426
6.01000999999933,0.00167590935338078,0.000873917972562301
6.02000999999931,0.00167852909844632,0.000873909908028754
6.03000999999929,0.00168114881947308,0.000873901934158644
6.04000999999926,0.00168376851672985,0.000873894048966882
6.05000999999924,0.00168638819047958,0.000873886250535645
6.06000999999922,0.00168900784097955,0.000873878537011703
6.07000999999919,0.00169162746848159,0.000873870906603863
6.08000999999917,0.00169424707323225,0.000873863357580511
6.09000999999915,0.00169686665547297,0.000873855888267264
6.10000999999912,0.00169948621544027,0.000873848497044714
6.1100099999991,0.00170210575336587,0.000873841182346266
6.12000999999908,0.00170472526947688,0.000873833942656067
6.13000999999905,0.00170734476399596,0.000873826776507018
6.14000999999903,0.00170996423714141,0.000873819682478867
6.15000999999901,0.00171258368912736,0.000873812659196393
6.16000999999898,0.00171520312016387,0.000873805705327641
6.17000999999896,0.0017178225304571,0.00087379881958226
6.18000999999894,0.00172044192020936,0.000873792000709879
6.19000999999891,0.0017230612896193,0.000873785247498575
6.20000999999889,0.00172568063888197,0.000873778558773387
6.21000999999887,0.00172829996818899,0.000873771933394901
6.22000999999884,0.00173091927772857,0.000873765370257891
6.23000999999882,0.00173353856768568,0.000873758868290009
6.2400099999988,0.00173615783824212,0.000873752426450543
6.25000999999877,0.00173877708957662,0.00087374604372921
6.26000999999875,0.00174139632186493,0.000873739719145009
6.27000999999873,0.00174401553527987,0.000873733451745121
6.2800099999987,0.00174663472999149,0.000873727240603844
6.29000999999868,0.00174925390616707,0.000873721084821585
6.30000999999866,0.00175187306397125,0.000873714983523883
6.31000999999863,0.00175449220356608,0.000873708935860478
6.32000999999861,0.00175711132511108,0.000873702941004412
6.33000999999859,0.00175973042876336,0.000873696998151177
6.34000999999856,0.00176234951467763,0.000873691106517882
6.35000999999854,0.00176496858300627,0.00087368526534247
6.36000999999852,0.00176758763389943,0.000873679473882955
6.37000999999849,0.00177020666750505,0.000873673731416696
6.38000999999847,0.00177282568396896,0.000873668037239702
6.39000999999845,0.00177544468343486,0.000873662390665955
6.40000999999842,0.00177806366604445,0.000873656791026772
6.4100099999984,0.00178068263193745,0.000873651237670188
6.42000999999838,0.00178330158125165,0.000873645729960363
6.43000999999835,0.00178592051412294,0.000873640267277014
6.44000999999833,0.00178853943068539,0.000873634849014868
6.45000999999831,0.00179115833107128,0.000873629474583141
6.46000999999828,0.00179377721541113,0.000873624143405032
6.47000999999826,0.00179639608383374,0.000873618854917245
6.48000999999824,0.00179901493646628,0.000873613608569521
6.49000999999821,0.00180163377343424,0.000873608403824197
6.50000999999819,0.00180425259486157,0.000873603240155775
